user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth,total_spend,total_trx,fav_category,fav_method,E_Wallet_spend,Food_Beverage_spend,Internet_spend,Lifestyle_Entertainment_spend,Retail_Convenience_spend,Telco_spend,Transport_Mobility_spend,Utilities_spend,Apply Credit Card,Apply Loan,History Transaction,Insurance,Investment,My Schedule,QRIS,Savings,Tukar Point Xtra,Voucher,E_Wallet_ratio,Food_Beverage_ratio,Internet_ratio,Lifestyle_Entertainment_ratio,Retail_Convenience_ratio,Telco_ratio,Transport_Mobility_ratio,Utilities_ratio,engagement_score,spend_to_income,occupation_encoded,fav_category_encoded,fav_method_encoded,segment_ground_truth_encoded
1443,jaeman62,Karman Waluyo,indrawacana@example.net,+62-036-289-1775,Metro,Jawa Timur,19,Fresh Graduate,2987026,2228239,True,Student,10740229,79,Lifestyle & Entertainment,Bayar Tagihan,2756826,1017716,16714,4512610,0,2353547,0,82816,0,0,0,0,0,0,26,0,18,19,0.25668221257831536,0.09475737484206577,0.0015562050347152714,0.4201595310342516,0.0,0.2191337615674897,0.0,0.007710821835286582,45,3.595625014437432,4,3,0,2
1444,wahyudinsakura,Cici Jailani,tarihorannovi@example.com,+62-34-281-1390,Depok,Kalimantan Selatan,27,Freelancer,13171363,9648751,True,Freelancer,12692867,55,Internet,QRIS,2919025,909633,7411823,380298,0,210121,861967,0,0,0,15,0,0,23,0,0,0,15,0.22997363558811137,0.0716648908662723,0.5839360339995657,0.029961550061026396,0.0,0.01655425708358426,0.06790955361703911,0.0,15,0.9636714162633422,3,2,2,1
1445,permadikawaya,Ir. Aurora Pratiwi,dgunawan@example.com,+62 (040) 546 8356,Blitar,Gorontalo,29,Civil Servant,7726331,16185367,True,Young Professional,16968587,67,Internet,QRIS,0,1239897,12377897,180109,2191592,121251,857841,0,25,0,0,0,20,0,0,23,0,0,0.0,0.07307013406183237,0.7294594576755591,0.010614259713300836,0.1291558260475179,0.007145615180237742,0.050554648389129375,0.0,43,2.19620215646959,0,2,2,3
1446,rahman81,"R.M. Ajiono Rahmawati, S.Sos",crahmawati@example.com,+62 (27) 113-3228,Palopo,Jawa Barat,53,Lawyer,54045332,166825336,True,Established Professional,22315815,73,Retail & Convenience,QRIS,0,100823,12446027,0,2538304,23697,1090322,6116642,0,26,0,20,12,0,0,0,0,0,0.0,0.004518006421992366,0.5577222450660105,0.0,0.11374461951111266,0.0010618926056748272,0.04885871079058906,0.274094480793353,12,0.4129091960632382,5,4,2,0
1447,laksana59,Azalea Zulaika,npermadi@example.net,+62 (029) 710 2481,Bengkulu,Sulawesi Tenggara,32,Freelancer,10967375,14685994,True,Freelancer,21476002,84,E-Wallet,QRIS,6478852,1465694,11936643,0,175830,0,1181947,237036,0,0,21,0,0,23,0,0,0,17,0.30167866897764917,0.06824798823132963,0.5558130626075998,0.0,0.00818727767918453,0.0,0.05503570659773143,0.011037249342906126,17,1.958171398518661,3,0,2,1
1448,gandi42,dr. Kamila Irawan,nugrohoviman@example.com,(0472) 197-0546,Solok,Jawa Barat,20,Fresh Graduate,3826148,509714,True,Student,12936381,77,Lifestyle & Entertainment,Bayar Tagihan,5631122,1409695,138231,3887206,190966,1679161,0,0,0,0,0,0,0,0,20,0,30,13,0.4352934228441924,0.10897134917629983,0.010685445126775014,0.30048633381419937,0.014761932664016878,0.12980143907315045,0.0,0.0,33,3.3810447528311105,4,3,0,2
1449,gutama,Kasiyah Hutasoit,cmayasari@example.com,+62-090-380-2146,Salatiga,Riau,32,Freelancer,14543456,11557239,True,Freelancer,20325799,80,E-Wallet,QRIS,6608494,1940989,10757021,0,82186,70243,866866,0,0,0,17,0,0,21,0,0,0,10,0.3251283590313788,0.09549385510041425,0.5292298950102825,0.0,0.004043432484822245,0.0034558541361225633,0.042648555038424074,0.0,10,1.3975906141160248,3,0,2,1
1450,prasetyoprayoga,"Bakiman Tampubolon, M.M.",iyuniar@example.com,+62 (012) 166-3651,Makassar,Sumatera Barat,22,Fresh Graduate,2113715,2799747,True,Student,12446299,72,E-Wallet,Bayar Tagihan,5539851,930975,281022,3884457,328464,1481530,0,0,0,0,0,0,0,0,25,0,11,10,0.4451002305906173,0.07479933795585837,0.022578758345853787,0.3120973301302395,0.0263904935603352,0.11903376907193303,0.0,0.0,35,5.888349712071063,4,0,0,2
1451,wawanlatupono,Kenes Mangunsong,omaulana@example.org,+62 (909) 605 6730,Banda Aceh,Sulawesi Selatan,24,Civil Servant,7860717,20590318,True,Young Professional,14085285,62,Internet,QRIS,0,1002433,10812303,14624,1341555,0,770206,144164,10,0,0,0,20,0,0,21,0,0,0.0,0.07116880693796349,0.7676310583966843,0.0010382465787347164,0.09524513737243248,0.0,0.05468160177933199,0.010235077938779518,41,1.79185730870895,0,2,2,3
1452,johan21,Latika Hutapea,unggul68@example.org,+62 (0201) 654 2356,Parepare,Jawa Timur,27,Freelancer,14420702,5063384,True,Freelancer,17964963,68,E-Wallet,QRIS,6422623,1469009,9006844,0,0,180182,560582,325723,0,0,12,0,0,14,0,0,0,18,0.35750825885317666,0.08177077337867195,0.5013560839865864,0.0,0.0,0.010029633235001195,0.031204181650461422,0.018131013232200188,18,1.2457758127325693,3,0,2,1
1453,sthamrin,"Cut Putri Riyanti, S.Kom",widiastutikiandra@example.net,+62 (55) 027 2751,Kota Administrasi Jakarta Selatan,Sumatera Utara,22,Student,1800207,129429,True,Student,8504465,63,Food & Beverage,QRIS,2558593,1460408,0,2681405,112672,1452096,239291,0,0,0,0,0,0,0,17,0,28,18,0.30085286953936907,0.17172248087063902,0.0,0.3152937527176897,0.013248568458031344,0.17074511203878057,0.028137098790212107,0.0,35,4.724156875205532,7,1,2,2
1454,hartatidwi,"Labuh Kuswoyo, S.Gz",harimurtiandriani@example.net,0829635339,Medan,Papua,33,Freelancer,10025967,3540594,True,Freelancer,18659450,86,E-Wallet,QRIS,7273662,1520546,7857784,0,0,284724,1395410,327324,0,0,19,0,0,21,0,0,0,19,0.3898111471768382,0.08148932141679838,0.42111549798544445,0.0,0.0,0.015258969837858573,0.07478301478430421,0.017541995206611385,19,1.861112064191707,3,0,2,1
1455,sihombingluwes,"Puti Tira Mandasari, M.M.",wzulkarnain@example.com,0868512765,Purwokerto,Jawa Timur,29,Freelancer,9884990,9419134,True,Freelancer,22371451,70,E-Wallet,Bayar Tagihan,6357592,927836,14211647,0,174889,0,469796,229691,0,0,18,0,0,25,0,0,0,14,0.28418325283490764,0.04147410726849558,0.6352581405981158,0.0,0.007817507777322635,0.0,0.02099979920838397,0.01026714761294886,14,2.2631736336431665,3,0,0,1
1456,swibowo,"Sabrina Fujiati, S.Pd",irawandaniswara@example.org,+62-96-179-8178,Surakarta,Lampung,24,Freelancer,14840943,3316639,True,Freelancer,24152154,89,Internet,QRIS,5773059,1741161,15435682,0,0,135890,950947,115415,0,0,20,0,0,15,0,0,0,15,0.23902873263276092,0.07209133098061021,0.6391016453811265,0.0,0.0,0.005626413046786094,0.03937317394658986,0.0047786626079536175,15,1.6274001168658814,3,2,2,1
1457,oprabowo,dr. Balijan Napitupulu,wmaheswara@example.com,(060) 538-4444,Tangerang,Kalimantan Utara,32,Civil Servant,13025733,20632087,True,Young Professional,18027225,75,Food & Beverage,QRIS,317173,2105890,13217624,0,1342483,0,717779,326276,23,0,0,0,11,0,0,26,0,0,0.017594110153164998,0.11681719638950552,0.7332034335177248,0.0,0.074469749255931,0.0,0.03981638661433545,0.018099068597686632,37,1.3839699935527625,0,1,2,3
1458,agustinaatmaja,Paiman Wahyudin,mumpuni29@example.com,+62-0863-960-9626,Padang,Maluku Utara,33,Freelancer,5905518,8711874,True,Freelancer,20130621,87,Food & Beverage,QRIS,5589255,1985348,10839369,0,0,189103,1400259,127287,0,0,28,0,0,24,0,0,0,30,0.27764939404256855,0.09862328148628492,0.5384517676602343,0.0,0.0,0.009393798164805837,0.06955865546529064,0.006323053505251849,30,3.408781006377255,3,1,2,1
1459,taufanpradipta,"R.M. Johan Lazuardi, M.Farm",qutami@example.net,+62 (53) 110-6092,Solok,DKI Jakarta,52,Lawyer,65356772,100964182,True,Established Professional,19105340,67,Transport & Mobility,QRIS,23835,0,7741609,37548,1993493,0,954067,8354788,0,21,0,13,26,0,0,0,0,0,0.001247556900449984,0.0,0.4052065336075394,0.0019653143066119573,0.10434218368570339,0.0,0.04993718772148584,0.4373011714368249,26,0.29232379634165845,5,6,2,0
1460,vdongoran,Siska Usamah,hardi33@example.com,+62-836-404-1209,Binjai,Sulawesi Tenggara,29,Freelancer,7135904,5680950,True,Freelancer,20685461,89,Transport & Mobility,QRIS,6475349,1371282,11051509,264884,0,234511,1287926,0,0,0,20,0,0,23,0,0,0,21,0.31303864520889113,0.06629206541289723,0.5342645477292216,0.012805321921260448,0.0,0.011336996002313122,0.06226237538228539,0.0,21,2.8987859283440573,3,6,2,1
1461,kurniawanedi,Bakiman Hutagalung,ntarihoran@example.com,+62 (070) 617-1366,Subulussalam,Sulawesi Tengah,42,Lawyer,39394739,85640709,True,Established Professional,22890120,81,Retail & Convenience,QRIS,112473,211567,8354658,0,1938585,0,1185982,11086855,0,19,0,19,16,0,0,0,0,0,0.004913604432235198,0.009242720910038003,0.3649896826670335,0.0,0.08469090224555825,0.0,0.05181195853005757,0.48435108752810874,16,0.5810450836837608,5,4,2,0
1462,gatrasalahudin,Maryanto Purnawati,lazuardimahfud@example.com,(0998) 028-4139,Prabumulih,Bali,33,Freelancer,11049765,6851946,True,Freelancer,21955895,85,E-Wallet,QRIS,5537607,1679623,13449972,187420,310406,0,790867,0,0,0,29,0,0,13,0,0,0,19,0.2522150314430347,0.07649986135842508,0.612590440399244,0.008536203669392495,0.014137705880916908,0.0,0.03602071170313432,0.0,19,1.9870009011955547,3,0,2,1
1463,ianutama,Among Simbolon,irnantohutasoit@example.net,+62 (44) 731 5847,Palangkaraya,Sumatera Selatan,44,Doctor,58485376,175811691,True,Established Professional,28865872,75,Internet,Bayar Tagihan,0,226458,15297279,0,1557300,237223,762092,10785520,0,15,0,23,24,0,0,0,0,0,0.0,0.007845181055151182,0.5299434041021381,0.0,0.053949520251821245,0.00821811278668066,0.02640114158335,0.37364260557787393,24,0.4935570817984126,1,2,0,0
1464,qnababan,"Slamet Setiawan, S.Sos",padmasarilili@example.com,+62 (37) 676-9459,Sibolga,Papua Barat,35,Freelancer,8790398,13969867,True,Freelancer,21030042,88,E-Wallet,QRIS,7626953,1830027,10227018,0,107959,99838,1138247,0,0,0,22,0,0,25,0,0,0,25,0.36266939634883294,0.08701965088706666,0.4863051397469801,0.0,0.005133560592339255,0.004747398757101924,0.054124806116658916,0.0,25,2.3923876492978304,3,0,2,1
1465,kpangestu,"Reza Haryanto, M.M.",bagasmelani@example.com,(049) 856-0125,Denpasar,Nusa Tenggara Timur,28,Private Employee,9825636,5651787,True,Young Professional,14870162,61,Internet,QRIS,0,1181170,11681700,0,971072,129148,812852,94220,10,0,0,0,12,0,0,19,0,0,0.0,0.07943221604228548,0.7855798218217245,0.0,0.0653033863852064,0.008685042658913691,0.05466328782004609,0.0063361780230653825,31,1.513404372663065,6,2,2,3
1466,cakrabuanapratama,Dalima Sihotang,anggriawanmakuta@example.net,+62-53-795-3816,Sibolga,Kalimantan Tengah,49,Entrepreneur,37209663,158601861,True,Established Professional,28029996,72,Internet,Bayar Tagihan,0,29886,15622550,158967,1967077,0,753240,9498276,0,30,0,26,15,0,0,0,0,0,0.0,0.0010662148840044471,0.5573511120960877,0.005671317053655054,0.07017756726838037,0.0,0.0268726393370645,0.3388611136847428,15,0.7532988204354654,2,2,0,0
1467,danangpurwanti,Hj. Citra Pertiwi,wzulaika@example.com,+62 (533) 077 0461,Palopo,Jawa Timur,27,Civil Servant,14429097,12114104,True,Young Professional,15220417,69,Transport & Mobility,QRIS,260871,1581182,10571278,0,1541833,303667,961586,0,28,0,0,0,16,0,0,21,0,0,0.017139542422553704,0.10388558316860944,0.6945458396740484,0.0,0.10130030594429142,0.019951291745075594,0.06317737134420355,0.0,37,1.0548418896316318,0,6,2,3
1468,maya63,Anita Yuniar,hariyahkairav@example.org,(008) 805 0171,Tebingtinggi,Maluku,25,Private Employee,9067770,4703405,True,Young Professional,15727527,82,Transport & Mobility,QRIS,226260,1793605,10343073,0,1430481,0,1500832,433276,22,0,0,0,20,0,0,25,0,0,0.014386240482293212,0.11404239750836877,0.6576413661447622,0.0,0.09095396301313213,0.0,0.0954270753801869,0.027548893888473765,45,1.7344424555935523,6,6,2,3
1469,mahesa56,"Tgk. Jumadi Suryatmi, S.Gz",ssalahudin@example.com,(0159) 103-0021,Tanjungbalai,Sulawesi Selatan,34,Private Employee,5880654,6362085,True,Young Professional,12504917,86,Transport & Mobility,QRIS,168359,1805315,6493180,154203,2458130,0,1425730,0,19,0,0,0,21,0,0,15,0,0,0.013463422950874208,0.14436839969682327,0.5192501062382017,0.012331388338572072,0.19657306029515748,0.0,0.11401354251183414,0.0,36,2.1264496897029326,6,6,2,3
1470,ganepirawan,"Tgk. Rahman Nasyiah, S.Ked",rajatabakianto@example.org,+62-041-459-6422,Bitung,Jawa Barat,33,Freelancer,10925622,2686863,True,Freelancer,21515367,84,Food & Beverage,QRIS,6049607,1843311,12293705,0,0,343920,720686,264138,0,0,21,0,0,23,0,0,0,14,0.2811760877155343,0.08567415625891224,0.5713918070097616,0.0,0.0,0.015984853245363966,0.03349633620024533,0.012276713091777003,14,1.9692576798595376,3,1,2,1
1471,ega96,"Banawi Nurdiyanti, M.TI.",keziakuswandari@example.net,(0457) 314-4158,Surabaya,Kalimantan Tengah,24,Private Employee,11826774,24907446,True,Young Professional,12298267,64,Transport & Mobility,QRIS,0,1010354,7375593,364442,2215170,0,1261358,71350,11,0,0,0,17,0,0,24,0,0,0.0,0.08215417000182465,0.5997261565612328,0.029633603691186432,0.18012048525857463,0.0,0.10256387322182278,0.005801629953095834,41,1.0398664893853142,6,6,2,3
1472,hutagalungalika,Mumpuni Pratama,mwinarno@example.com,+62 (053) 988-5472,Blitar,Kalimantan Timur,38,Freelancer,13914228,4346315,True,Freelancer,12946500,64,Food & Beverage,QRIS,2518546,1888293,6967016,84856,0,0,1083803,403986,0,0,23,0,0,17,0,0,0,22,0.1945348785745276,0.1458535398869548,0.5381389149083602,0.0065543578145168336,0.0,0.0,0.08371397028432624,0.031204261290367182,22,0.9304504044025723,3,1,2,1
1473,prasetya79,"dr. Dacin Hidayat, S.T.",rmarbun@example.com,+62 (027) 113-0724,Parepare,Sumatera Utara,45,Lawyer,63345475,45881335,True,Established Professional,21136655,63,Utilities,Bayar Tagihan,317482,0,6563420,0,1738410,178927,859260,11479156,0,29,0,19,27,0,0,0,0,0,0.015020445996755588,0.0,0.31052310261377203,0.0,0.08224621718780871,0.008465246347388159,0.04065259897308259,0.5430923415700194,27,0.3336726840603424,5,7,0,0
1474,pudjiastuticawisadi,Cakrawangsa Widodo,vmelani@example.org,(0451) 066 3436,Serang,Kepulauan Riau,23,Student,3244591,206440,True,Student,10913181,69,Food & Beverage,QRIS,4447889,1680538,107254,3209472,0,1401910,66118,0,0,0,0,0,0,0,29,0,11,24,0.40757031267324234,0.15399156726241714,0.009827931028732041,0.2940913108569068,0.0,0.12846024193493702,0.006058544611461625,0.0,53,3.3634987080039647,7,1,2,2
1475,bmaryati,Mariadi Prayoga,prasetyadartono@example.org,+62-094-318-1439,Mojokerto,Riau,30,Private Employee,5609681,16320927,True,Young Professional,16746729,68,Internet,QRIS,217914,914238,12967560,0,1723943,0,791762,131312,23,0,0,0,20,0,0,12,0,0,0.01301233136260034,0.05459203080243128,0.7743338550272202,0.0,0.10294206689903043,0.0,0.04727860304668434,0.007841053148883394,32,2.985325906174361,6,2,2,3
1476,prasetyazalindra,Cawisono Putra,raina49@example.com,+62-12-897-4325,Cimahi,Kalimantan Barat,28,Freelancer,7856449,1628578,True,Freelancer,18520212,80,Transport & Mobility,QRIS,5772458,1343357,9173938,536466,271346,0,1422647,0,0,0,14,0,0,28,0,0,0,20,0.31168421227120874,0.07253464093528514,0.49534732672890963,0.028966513506081166,0.014651343372778704,0.0,0.07681590919067724,0.0,20,2.3573257641810232,3,6,2,1
1477,viktor20,Juli Damanik,karsanahutagalung@example.org,+62-95-790-7371,Banda Aceh,Lampung,20,Student,2405268,1243538,True,Student,12203983,73,E-Wallet,Top Up,6003461,1322033,0,2864266,0,1722164,152818,139241,0,0,0,0,0,0,18,0,24,21,0.4919263250427074,0.10832798535297981,0.0,0.23469925886497392,0.0,0.1411149014944628,0.012521976429992043,0.011409470874429202,39,5.073853693703282,7,0,3,2
1478,ellamardhiyah,Prayitna Kuswoyo,sihombingmumpuni@example.com,(0584) 745-7054,Pematangsiantar,Sulawesi Utara,40,Freelancer,11796605,9286475,True,Freelancer,18137679,84,Food & Beverage,QRIS,6282401,1953155,8401341,0,203399,0,1195445,101938,0,0,21,0,0,28,0,0,0,18,0.346372909876015,0.10768494096268101,0.4631982149867017,0.0,0.011214168515488199,0.0,0.06590947684599133,0.0056202336792798195,18,1.5375336770593169,3,1,2,1
1479,saputrayulia,"Ajimat Maulana, S.Farm",titinmegantara@example.com,(0039) 653-1361,Sorong,Sulawesi Tengah,32,Civil Servant,9577446,9469676,True,Young Professional,12154341,63,Transport & Mobility,QRIS,38969,1341539,8133483,0,1304096,0,1218458,117796,20,0,0,0,12,0,0,25,0,0,0.0032061793225828267,0.11037528810691685,0.6691833255967291,0.0,0.10729466062416212,0.0,0.10024878352114824,0.009691680553336413,37,1.2690585497366886,0,6,2,3
1480,kartawastuti,Kania Rahmawati,tsaefullah@example.org,+62-098-591-6795,Binjai,Aceh,20,Student,2924826,2769105,True,Student,9242832,59,Food & Beverage,Bayar Tagihan,3439267,1478969,347846,2817462,14951,1144337,0,0,0,0,0,0,0,0,22,0,20,23,0.37210095649245206,0.16001251997087906,0.03763413230553879,0.30482666948542725,0.0016175776409678721,0.1238080359127986,0.0,0.0,45,3.1601294709054586,7,1,0,2
1481,dmaulana,T. Leo Puspita,luluhlaksita@example.com,+62 (040) 703 4910,Lhokseumawe,Aceh,40,Doctor,69433590,120492861,True,Established Professional,26628998,75,Utilities,Bayar Tagihan,0,300247,10922403,413612,1934058,0,752093,12306585,0,22,0,24,21,0,0,0,0,0,0.0,0.011275189127462133,0.41016949228921445,0.015532390083457512,0.07262976726988499,0.0,0.028243382336677395,0.46214974134025844,21,0.38351751099838693,1,7,0,0
1482,hardiansyahjefri,Winda Mardhiyah,cawuksaputra@example.org,+62-691-430-7536,Padang,Gorontalo,53,Entrepreneur,32962834,77109056,True,Established Professional,26097269,84,Retail & Convenience,QRIS,197989,0,9908774,280295,2313795,0,1199376,12197040,0,18,0,14,17,0,0,0,0,0,0.007586578979333854,0.0,0.3796862277165389,0.010740395451324986,0.08866042310172673,0.0,0.04595791054006798,0.4673684258928233,17,0.7917179757141641,2,4,2,0
1483,lukita94,Shania Sinaga,wanipangestu@example.com,+62 (68) 344 1497,Metro,Sulawesi Selatan,36,Freelancer,11644974,6501696,True,Freelancer,24816705,95,Internet,QRIS,5994624,2096749,14632643,0,0,393180,1293838,405671,0,0,19,0,0,17,0,0,0,15,0.24155599054926952,0.08448941612154329,0.5896287363842727,0.0,0.0,0.01584335971099468,0.052135766930550734,0.016346690007932558,15,2.1311084824140885,3,2,2,1
1484,mandalaelma,Olivia Tamba,bthamrin@example.com,(067) 080-6129,Kota Administrasi Jakarta Barat,Sumatera Selatan,21,Student,1775028,639768,True,Student,9820399,66,Telco,Pembelian Pulsa,3473096,1863922,0,2364505,0,1931780,44342,142754,0,0,0,0,0,0,28,0,27,15,0.3536613579894913,0.18980102643476846,0.0,0.2407748156897886,0.0,0.19671092827176082,0.004515294692680543,0.01453647509266425,43,5.53252876431878,7,5,1,2
1485,dodo98,Anastasia Wijaya,reksawinarsih@example.org,(0870) 104 1591,Salatiga,Sulawesi Utara,33,Freelancer,7161539,1114590,True,Freelancer,18876650,68,Internet,QRIS,3500978,1354270,12468015,361538,282827,0,909022,0,0,0,25,0,0,20,0,0,0,13,0.18546605539298258,0.07174312858779876,0.660499312086662,0.019152655839216395,0.01498290136317083,0.0,0.04815589375467078,0.0,13,2.63583670551306,3,2,2,1
1486,banawi19,"Tina Habibi, S.Kom",jamalialailasari@example.org,+62-0244-079-3110,Sibolga,Jambi,47,Doctor,49979913,101670742,True,Established Professional,29210990,93,Transport & Mobility,QRIS,454303,285485,12579863,0,2159050,0,1319368,12412921,0,19,0,25,29,0,0,0,0,0,0.015552467904974535,0.009773204887160453,0.4306551256682801,0.0,0.07391224761939778,0.0,0.045166834634264894,0.4249400850522326,29,0.5844545870967285,1,6,2,0
1487,prayogahasan,Rafi Mayasari,dwijaya@example.org,+62 (0672) 384-9791,Bontang,Bali,44,Entrepreneur,68511825,183780593,True,Established Professional,22771701,70,Utilities,Bayar Tagihan,0,93378,6922906,336132,1213004,0,1232083,12974198,0,29,0,14,23,0,0,0,0,0,0.0,0.004100615755467027,0.30401355155622534,0.014760951992082102,0.05326804294206906,0.0,0.05410588106238172,0.569750912777622,23,0.3323762090357948,2,7,0,0
1488,ediwahyuni,H. Naradi Palastri,wawankuswandari@example.com,+62 (0197) 546-6176,Bontang,Bali,20,Fresh Graduate,3905682,1041124,True,Student,13865823,91,Lifestyle & Entertainment,Bayar Tagihan,4886918,2146116,63747,3749140,0,2946332,73570,0,0,0,0,0,0,0,22,0,17,24,0.35244338886747734,0.15477738647194714,0.004597418804681208,0.2703871042932609,0.0,0.21248877816421152,0.005305851278654626,0.0,46,3.550166001695478,4,3,0,2
1489,vinsen19,Tgk. Ami Yuliarti,wgunarto@example.org,(0740) 258 8358,Pekanbaru,DI Yogyakarta,23,Student,2952008,1336839,True,Student,12272518,74,Food & Beverage,QRIS,6683013,2310333,182843,1656565,0,893323,546441,0,0,0,0,0,0,0,18,0,17,20,0.5445510412328552,0.18825255027105683,0.014898571352792364,0.13498166105915174,0.0,0.07279051676351041,0.04452557783776909,0.0,38,4.15734437124006,7,1,2,2
1490,taliamaryadi,"Padmi Sirait, M.M.",kalimwahyuni@example.com,(017) 679 2988,Blitar,Maluku Utara,30,Civil Servant,6969909,24431595,True,Young Professional,14480984,71,Transport & Mobility,QRIS,78728,942376,9913254,354372,1718754,0,1473500,0,18,0,0,0,30,0,0,26,0,0,0.005436646747441559,0.06507678863005521,0.684570421141932,0.024471539746778275,0.11869040676445698,0.0,0.10175412791326005,0.0,56,2.0776428963932103,0,6,2,3
1491,laila96,Simon Manullang,dadiwidiastuti@example.org,(0753) 312-6610,Binjai,Banten,46,Entrepreneur,34820941,88821885,True,Established Professional,20871614,64,Utilities,QRIS,0,232690,7489181,0,1703895,288392,886020,10271436,0,11,0,21,24,0,0,0,0,0,0.0,0.011148634161755091,0.35882134659919707,0.0,0.08163695047077095,0.013817426203003457,0.0424509555202125,0.4921246391331002,24,0.5993983161052909,2,7,2,0
1492,handayanipangestu,"Cut Ellis Sinaga, S.IP",iwaluyo@example.net,0833477433,Palangkaraya,Sumatera Utara,31,Private Employee,12633275,23325226,True,Young Professional,12857616,77,Food & Beverage,QRIS,334683,2198287,7492476,0,1631982,0,1008467,191721,25,0,0,0,11,0,0,22,0,0,0.026029940073654396,0.17097157272611246,0.5827266436696629,0.0,0.12692725253832027,0.0,0.07843342977162876,0.014911083445711596,33,1.0177578642309406,6,1,2,3
1493,cawukpadmasari,"Bakti Putra, S.Gz",adikaratarihoran@example.com,0815287339,Pekalongan,Nusa Tenggara Timur,48,Entrepreneur,56858503,156386949,True,Established Professional,26769987,86,Internet,QRIS,0,173341,14569798,0,2427712,293323,1345266,7960547,0,11,0,15,18,0,0,0,0,0,0.0,0.006475199017646179,0.5442586675795298,0.0,0.09068782548576414,0.010957158441759481,0.05025276813721396,0.29736834398282136,18,0.4708176458529405,2,2,2,0
1494,puji82,Maria Utami,khidayanto@example.org,+62 (84) 117 3098,Banda Aceh,Kalimantan Timur,27,Private Employee,13816538,17990374,True,Young Professional,12145980,68,Food & Beverage,QRIS,211932,1712220,7382411,0,1726308,0,978104,135005,18,0,0,0,17,0,0,21,0,0,0.017448734688453735,0.1409700871424054,0.6078068951367535,0.0,0.14212997698580296,0.0,0.08052902437440006,0.0111151993404238,38,0.8790899081166419,6,1,2,3
1495,jefri65,"R. Irma Hutagalung, M.Pd",dindasuryatmi@example.net,+62 (0690) 819-7400,Padangpanjang,Kepulauan Bangka Belitung,37,Entrepreneur,27530204,46578049,True,Established Professional,24950383,67,Utilities,Bayar Tagihan,0,208611,10453524,220188,1178418,0,656395,12233247,0,13,0,29,27,0,0,0,0,0,0.0,0.008361033641806875,0.41897246952191197,0.008825034516502833,0.04723045545110648,0.0,0.026308011932802317,0.4903029548563261,27,0.906291217228495,2,7,0,0
1496,mulyonohalim,H. Gambira Wijayanti,prakasaaurora@example.org,+62-051-699-1872,Tebingtinggi,Banten,33,Private Employee,7760475,14009800,True,Young Professional,14916753,79,Food & Beverage,QRIS,312851,1835889,9675459,0,1920518,345704,826332,0,25,0,0,0,16,0,0,17,0,0,0.02097312860425264,0.12307563696498582,0.6486303253375366,0.0,0.1287490562625086,0.023175551463810423,0.055396234328192316,0.0,33,1.9221440798219078,6,1,2,3
1497,firgantoroamelia,"Gara Astuti, M.Kom.",jaga00@example.org,+62-896-087-0662,Tanjungpinang,Sulawesi Selatan,26,Freelancer,14413460,4446065,True,Freelancer,13564591,68,E-Wallet,QRIS,6532853,1045148,4857202,0,269983,81381,778024,0,0,0,21,0,0,19,0,0,0,21,0.4816107259252619,0.07704971885626932,0.3580794763307293,0.0,0.01990351055158902,0.005999516977731435,0.05735697763707157,0.0,21,0.941105748300148,3,0,2,1
1498,darufarida,dr. Kamila Nababan,taufan03@example.org,+62 (090) 368 9003,Batu,Bengkulu,25,Freelancer,11562677,8473959,True,Freelancer,22018855,66,Internet,QRIS,3832733,1123403,16162948,0,0,141528,649234,109009,0,0,26,0,0,17,0,0,0,10,0.17406594602371714,0.0510200439114548,0.7340503067007659,0.0,0.0,0.006427581887088049,0.02948536472557884,0.0049507113357751195,10,1.904304089415964,3,2,2,1
1499,tominajmudin,Kamaria Suartini,lanangmustofa@example.net,(071) 114 8375,Palembang,Maluku,21,Student,3152717,1792416,True,Student,13174903,83,Telco,Pembelian Pulsa,5531208,1419107,0,3508435,42605,2248443,425105,0,0,0,0,0,0,0,26,0,14,29,0.419829093251837,0.10771289111480432,0.0,0.26629681703942587,0.0032337996542517503,0.17066105377314325,0.0322662692646565,0.0,55,4.1789030925062125,7,5,1,2
1500,ika43,Jamalia Namaga,habibimustofa@example.com,(0413) 283-4831,Tebingtinggi,Jawa Tengah,24,Freelancer,12375061,8757420,True,Freelancer,14048094,61,Food & Beverage,QRIS,3319657,1096773,8251015,0,352167,0,681201,347281,0,0,19,0,0,29,0,0,0,25,0.23630655971503609,0.07807272089204978,0.5873404899383154,0.0,0.025068665893845394,0.0,0.048490631647920945,0.024720860728803442,25,1.1351938277157723,3,1,2,1
1501,prakasazelaya,"drg. Wawan Latupono, S.Ked",rfirmansyah@example.com,(041) 049 6706,Palembang,Banten,35,Lawyer,37076334,30809459,True,Established Professional,19461253,75,Transport & Mobility,QRIS,344319,95540,8925356,0,2266634,0,1314767,6514637,0,18,0,20,18,0,0,0,0,0,0.017692539237194067,0.004909241716900668,0.4586218339270429,0.0,0.11646906206557912,0.0,0.06755818509948022,0.3347490865696527,18,0.524896891777464,5,6,2,0
