user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth,total_spend,total_trx,fav_category,fav_method,E_Wallet_spend,Food_Beverage_spend,Internet_spend,Lifestyle_Entertainment_spend,Retail_Convenience_spend,Telco_spend,Transport_Mobility_spend,Utilities_spend,Apply Credit Card,Apply Loan,History Transaction,Insurance,Investment,My Schedule,QRIS,Savings,Tukar Point Xtra,Voucher,E_Wallet_ratio,Food_Beverage_ratio,Internet_ratio,Lifestyle_Entertainment_ratio,Retail_Convenience_ratio,Telco_ratio,Transport_Mobility_ratio,Utilities_ratio,engagement_score,spend_to_income,occupation_encoded,fav_category_encoded,fav_method_encoded,segment_ground_truth_encoded,cluster,pca_1,pca_2,segment_name,generated_message,cta,product_focus,category_focus,trigger_reason,cta_label,recommendation_confidence,predicted_cta
1469,mahesa56,"Tgk. Jumadi Suryatmi, S.Gz",ssalahudin@example.com,(0159) 103-0021,Tanjungbalai,Sulawesi Selatan,34,Private Employee,5880654,6362085,True,Young Professional,12504917,86,Transport & Mobility,QRIS,168359,1805315,6493180,154203,2458130,0,1425730,0,19,0,0,0,21,0,0,15,0,0,0.0134634229508742,0.1443683996968232,0.5192501062382017,0.012331388338572,0.1965730602951574,0.0,0.1140135425118341,0.0,36,2.126449689702933,6,6,2,3,0,0.6450706682002441,2.7113147826128996,Student,,,,,,0,0.9334294871794871,
1470,ganepirawan,"Tgk. Rahman Nasyiah, S.Ked",rajatabakianto@example.org,+62-041-459-6422,Bitung,Jawa Barat,33,Freelancer,10925622,2686863,True,Freelancer,21515367,84,Food & Beverage,QRIS,6049607,1843311,12293705,0,0,343920,720686,264138,0,0,21,0,0,23,0,0,0,14,0.2811760877155343,0.0856741562589122,0.5713918070097616,0.0,0.0,0.0159848532453639,0.0334963362002453,0.012276713091777,14,1.9692576798595376,3,1,2,1,1,0.058844627670573524,0.5586112973051208,Young Professional,,,,,,0,0.9999632352941177,
1471,ega96,"Banawi Nurdiyanti, M.TI.",keziakuswandari@example.net,(0457) 314-4158,Surabaya,Kalimantan Tengah,24,Private Employee,11826774,24907446,True,Young Professional,12298267,64,Transport & Mobility,QRIS,0,1010354,7375593,364442,2215170,0,1261358,71350,11,0,0,0,17,0,0,24,0,0,0.0,0.0821541700018246,0.5997261565612328,0.0296336036911864,0.1801204852585746,0.0,0.1025638732218227,0.0058016299530958,41,1.0398664893853142,6,6,2,3,0,0.7775409848718141,2.5080291791927016,Student,,,,,,0,0.975,
1472,hutagalungalika,Mumpuni Pratama,mwinarno@example.com,+62 (053) 988-5472,Blitar,Kalimantan Timur,38,Freelancer,13914228,4346315,True,Freelancer,12946500,64,Food & Beverage,QRIS,2518546,1888293,6967016,84856,0,0,1083803,403986,0,0,23,0,0,17,0,0,0,22,0.1945348785745276,0.1458535398869548,0.5381389149083602,0.0065543578145168,0.0,0.0,0.0837139702843262,0.0312042612903671,22,0.9304504044025724,3,1,2,1,1,0.012353131569848741,1.7792863941081711,Young Professional,,,,,,0,0.9949632352941177,
1473,prasetya79,"dr. Dacin Hidayat, S.T.",rmarbun@example.com,+62 (027) 113-0724,Parepare,Sumatera Utara,45,Lawyer,63345475,45881335,True,Established Professional,21136655,63,Utilities,Bayar Tagihan,317482,0,6563420,0,1738410,178927,859260,11479156,0,29,0,19,27,0,0,0,0,0,0.0150204459967555,0.0,0.310523102613772,0.0,0.0822462171878087,0.0084652463473881,0.0406525989730825,0.5430923415700194,27,0.3336726840603424,5,7,0,0,3,3.4703180969017486,-2.6308165905879486,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PLN terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.925,My Schedule
1474,pudjiastuticawisadi,Cakrawangsa Widodo,vmelani@example.org,(0451) 066 3436,Serang,Kepulauan Riau,23,Student,3244591,206440,True,Student,10913181,69,Food & Beverage,QRIS,4447889,1680538,107254,3209472,0,1401910,66118,0,0,0,0,0,0,0,29,0,11,24,0.4075703126732423,0.1539915672624171,0.009827931028732,0.2940913108569068,0.0,0.128460241934937,0.0060585446114616,0.0,53,3.3634987080039647,7,1,2,2,2,-4.4370870872904895,-0.8667390941457618,Established Professional,,,,,,0,0.9436718390804597,
1475,bmaryati,Mariadi Prayoga,prasetyadartono@example.org,+62-094-318-1439,Mojokerto,Riau,30,Private Employee,5609681,16320927,True,Young Professional,16746729,68,Internet,QRIS,217914,914238,12967560,0,1723943,0,791762,131312,23,0,0,0,20,0,0,12,0,0,0.0130123313626003,0.0545920308024312,0.7743338550272202,0.0,0.1029420668990304,0.0,0.0472786030466843,0.0078410531488833,32,2.985325906174361,6,2,2,3,0,0.37397481918234915,1.6525540136169898,Student,,,,,,0,1.0,
1476,prasetyazalindra,Cawisono Putra,raina49@example.com,+62-12-897-4325,Cimahi,Kalimantan Barat,28,Freelancer,7856449,1628578,True,Freelancer,18520212,80,Transport & Mobility,QRIS,5772458,1343357,9173938,536466,271346,0,1422647,0,0,0,14,0,0,28,0,0,0,20,0.3116842122712087,0.0725346409352851,0.4953473267289096,0.0289665135060811,0.0146513433727787,0.0,0.0768159091906772,0.0,20,2.3573257641810232,3,6,2,1,1,0.19314684349884476,1.0081280471970908,Young Professional,,,,,,0,0.9999632352941177,
1477,viktor20,Juli Damanik,karsanahutagalung@example.org,+62-95-790-7371,Banda Aceh,Lampung,20,Student,2405268,1243538,True,Student,12203983,73,E-Wallet,Top Up,6003461,1322033,0,2864266,0,1722164,152818,139241,0,0,0,0,0,0,18,0,24,21,0.4919263250427074,0.1083279853529798,0.0,0.2346992588649739,0.0,0.1411149014944628,0.012521976429992,0.0114094708744292,39,5.073853693703282,7,0,3,2,2,-4.314121050817579,-0.6191180063457523,Established Professional,"Frekuensi pengisian saldo OVO Anda cukup tinggi bulan ini. Untuk menjaga likuiditas dana tunai tetap optimal, gunakan Kartu Kredit sebagai sumber dana top-up agar Anda tetap mendapatkan poin.",Apply Credit Card,Top Up,E-Wallet,Cash Flow Optimization,1,0.9452033292794162,Apply Credit Card
1478,ellamardhiyah,Prayitna Kuswoyo,sihombingmumpuni@example.com,(0584) 745-7054,Pematangsiantar,Sulawesi Utara,40,Freelancer,11796605,9286475,True,Freelancer,18137679,84,Food & Beverage,QRIS,6282401,1953155,8401341,0,203399,0,1195445,101938,0,0,21,0,0,28,0,0,0,18,0.346372909876015,0.107684940962681,0.4631982149867017,0.0,0.0112141685154881,0.0,0.0659094768459913,0.0056202336792798,18,1.5375336770593169,3,1,2,1,1,0.1442087942465216,0.985497931561092,Young Professional,,,,,,0,0.9999632352941177,
1479,saputrayulia,"Ajimat Maulana, S.Farm",titinmegantara@example.com,(0039) 653-1361,Sorong,Sulawesi Tengah,32,Civil Servant,9577446,9469676,True,Young Professional,12154341,63,Transport & Mobility,QRIS,38969,1341539,8133483,0,1304096,0,1218458,117796,20,0,0,0,12,0,0,25,0,0,0.0032061793225828,0.1103752881069168,0.6691833255967291,0.0,0.1072946606241621,0.0,0.1002487835211482,0.0096916805533364,37,1.2690585497366886,0,6,2,3,0,1.143789156623218,2.8230546443756945,Student,,,,,,0,0.97,
1480,kartawastuti,Kania Rahmawati,tsaefullah@example.org,+62-098-591-6795,Binjai,Aceh,20,Student,2924826,2769105,True,Student,9242832,59,Food & Beverage,Bayar Tagihan,3439267,1478969,347846,2817462,14951,1144337,0,0,0,0,0,0,0,0,22,0,20,23,0.372100956492452,0.160012519970879,0.0376341323055387,0.3048266694854272,0.0016175776409678,0.1238080359127986,0.0,0.0,45,3.1601294709054586,7,1,0,2,2,-4.400895148122256,-1.6918373603210892,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Starbucks, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.969255376344086,Investment
1481,dmaulana,T. Leo Puspita,luluhlaksita@example.com,+62 (040) 703 4910,Lhokseumawe,Aceh,40,Doctor,69433590,120492861,True,Established Professional,26628998,75,Utilities,Bayar Tagihan,0,300247,10922403,413612,1934058,0,752093,12306585,0,22,0,24,21,0,0,0,0,0,0.0,0.0112751891274621,0.4101694922892144,0.0155323900834575,0.0726297672698849,0.0,0.0282433823366773,0.4621497413402584,21,0.3835175109983869,1,7,0,0,3,4.3014093475105035,-2.9204531086943164,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PLN terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.99,My Schedule
1482,hardiansyahjefri,Winda Mardhiyah,cawuksaputra@example.org,+62-691-430-7536,Padang,Gorontalo,53,Entrepreneur,32962834,77109056,True,Established Professional,26097269,84,Retail & Convenience,QRIS,197989,0,9908774,280295,2313795,0,1199376,12197040,0,18,0,14,17,0,0,0,0,0,0.0075865789793338,0.0,0.3796862277165389,0.0107403954513249,0.0886604231017267,0.0,0.0459579105400679,0.4673684258928233,17,0.7917179757141641,2,4,2,0,3,3.791275333030124,-1.2367884262515585,Freelancer,,,,,,0,0.9872999999999998,
1483,lukita94,Shania Sinaga,wanipangestu@example.com,+62 (68) 344 1497,Metro,Sulawesi Selatan,36,Freelancer,11644974,6501696,True,Freelancer,24816705,95,Internet,QRIS,5994624,2096749,14632643,0,0,393180,1293838,405671,0,0,19,0,0,17,0,0,0,15,0.2415559905492695,0.0844894161215432,0.5896287363842727,0.0,0.0,0.0158433597109946,0.0521357669305507,0.0163466900079325,15,2.1311084824140885,3,2,2,1,1,0.6137133454004455,0.583859598011975,Young Professional,,,,,,0,1.0,
1484,mandalaelma,Olivia Tamba,bthamrin@example.com,(067) 080-6129,Kota Administrasi Jakarta Barat,Sumatera Selatan,21,Student,1775028,639768,True,Student,9820399,66,Telco,Pembelian Pulsa,3473096,1863922,0,2364505,0,1931780,44342,142754,0,0,0,0,0,0,28,0,27,15,0.3536613579894913,0.1898010264347684,0.0,0.2407748156897886,0.0,0.1967109282717608,0.0045152946926805,0.0145364750926642,43,5.53252876431878,7,5,1,2,2,-4.606183850990863,-1.6378483143269762,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Telkomsel agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.8752182539682539,My Schedule
1485,dodo98,Anastasia Wijaya,reksawinarsih@example.org,(0870) 104 1591,Salatiga,Sulawesi Utara,33,Freelancer,7161539,1114590,True,Freelancer,18876650,68,Internet,QRIS,3500978,1354270,12468015,361538,282827,0,909022,0,0,0,25,0,0,20,0,0,0,13,0.1854660553929825,0.0717431285877987,0.660499312086662,0.0191526558392163,0.0149829013631708,0.0,0.0481558937546707,0.0,13,2.63583670551306,3,2,2,1,1,0.29058371465314775,1.1087725069953722,Young Professional,,,,,,0,1.0,
1486,banawi19,"Tina Habibi, S.Kom",jamalialailasari@example.org,+62-0244-079-3110,Sibolga,Jambi,47,Doctor,49979913,101670742,True,Established Professional,29210990,93,Transport & Mobility,QRIS,454303,285485,12579863,0,2159050,0,1319368,12412921,0,19,0,25,29,0,0,0,0,0,0.0155524679049745,0.0097732048871604,0.4306551256682801,0.0,0.0739122476193977,0.0,0.0451668346342648,0.4249400850522326,29,0.5844545870967285,1,6,2,0,3,4.106523488406379,-1.4540302402451373,Freelancer,,,,,,0,0.9247999999999998,
1487,prayogahasan,Rafi Mayasari,dwijaya@example.org,+62 (0672) 384-9791,Bontang,Bali,44,Entrepreneur,68511825,183780593,True,Established Professional,22771701,70,Utilities,Bayar Tagihan,0,93378,6922906,336132,1213004,0,1232083,12974198,0,29,0,14,23,0,0,0,0,0,0.0,0.004100615755467,0.3040135515562253,0.0147609519920821,0.053268042942069,0.0,0.0541058810623817,0.569750912777622,23,0.3323762090357948,2,7,0,0,3,4.634003410843789,-3.3221830821172333,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PDAM terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.955,My Schedule
1488,ediwahyuni,H. Naradi Palastri,wawankuswandari@example.com,+62 (0197) 546-6176,Bontang,Bali,20,Fresh Graduate,3905682,1041124,True,Student,13865823,91,Lifestyle & Entertainment,Bayar Tagihan,4886918,2146116,63747,3749140,0,2946332,73570,0,0,0,0,0,0,0,22,0,17,24,0.3524433888674773,0.1547773864719471,0.0045974188046812,0.2703871042932609,0.0,0.2124887781642115,0.0053058512786546,0.0,46,3.550166001695478,4,3,0,2,2,-3.991689416509167,-2.107552210045622,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Spotify, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.9279166666666667,Investment
1489,vinsen19,Tgk. Ami Yuliarti,wgunarto@example.org,(0740) 258 8358,Pekanbaru,DI Yogyakarta,23,Student,2952008,1336839,True,Student,12272518,74,Food & Beverage,QRIS,6683013,2310333,182843,1656565,0,893323,546441,0,0,0,0,0,0,0,18,0,17,20,0.5445510412328552,0.1882525502710568,0.0148985713527923,0.1349816610591517,0.0,0.0727905167635104,0.044525577837769,0.0,38,4.15734437124006,7,1,2,2,2,-3.754810374043401,0.016993968475940296,Established Professional,,,,,,0,0.955,
1490,taliamaryadi,"Padmi Sirait, M.M.",kalimwahyuni@example.com,(017) 679 2988,Blitar,Maluku Utara,30,Civil Servant,6969909,24431595,True,Young Professional,14480984,71,Transport & Mobility,QRIS,78728,942376,9913254,354372,1718754,0,1473500,0,18,0,0,0,30,0,0,26,0,0,0.0054366467474415,0.0650767886300552,0.684570421141932,0.0244715397467782,0.1186904067644569,0.0,0.10175412791326,0.0,56,2.0776428963932103,0,6,2,3,0,1.0694143339032207,2.7185719869945104,Student,,,,,,0,0.985,
1491,laila96,Simon Manullang,dadiwidiastuti@example.org,(0753) 312-6610,Binjai,Banten,46,Entrepreneur,34820941,88821885,True,Established Professional,20871614,64,Utilities,QRIS,0,232690,7489181,0,1703895,288392,886020,10271436,0,11,0,21,24,0,0,0,0,0,0.0,0.011148634161755,0.358821346599197,0.0,0.0816369504707709,0.0138174262030034,0.0424509555202125,0.4921246391331002,24,0.5993983161052909,2,7,2,0,3,3.40090031994045,-1.229135656874447,Freelancer,,,,,,0,0.975,
1492,handayanipangestu,"Cut Ellis Sinaga, S.IP",iwaluyo@example.net,0833477433,Palangkaraya,Sumatera Utara,31,Private Employee,12633275,23325226,True,Young Professional,12857616,77,Food & Beverage,QRIS,334683,2198287,7492476,0,1631982,0,1008467,191721,25,0,0,0,11,0,0,22,0,0,0.0260299400736543,0.1709715727261124,0.5827266436696629,0.0,0.1269272525383202,0.0,0.0784334297716287,0.0149110834457115,33,1.0177578642309406,6,1,2,3,0,0.02734779784561686,2.3278497941542113,Student,,,,,,0,0.9844444444444445,
1493,cawukpadmasari,"Bakti Putra, S.Gz",adikaratarihoran@example.com,0815287339,Pekalongan,Nusa Tenggara Timur,48,Entrepreneur,56858503,156386949,True,Established Professional,26769987,86,Internet,QRIS,0,173341,14569798,0,2427712,293323,1345266,7960547,0,11,0,15,18,0,0,0,0,0,0.0,0.0064751990176461,0.5442586675795298,0.0,0.0906878254857641,0.0109571584417594,0.0502527681372139,0.2973683439828213,18,0.4708176458529405,2,2,2,0,3,4.20527154627729,-1.1976711538869216,Freelancer,,,,,,0,0.93,
1494,puji82,Maria Utami,khidayanto@example.org,+62 (84) 117 3098,Banda Aceh,Kalimantan Timur,27,Private Employee,13816538,17990374,True,Young Professional,12145980,68,Food & Beverage,QRIS,211932,1712220,7382411,0,1726308,0,978104,135005,18,0,0,0,17,0,0,21,0,0,0.0174487346884537,0.1409700871424054,0.6078068951367535,0.0,0.1421299769858029,0.0,0.0805290243744,0.0111151993404238,38,0.8790899081166419,6,1,2,3,0,0.03514162212487543,2.5398202202213302,Student,,,,,,0,0.995,
1495,jefri65,"R. Irma Hutagalung, M.Pd",dindasuryatmi@example.net,+62 (0690) 819-7400,Padangpanjang,Kepulauan Bangka Belitung,37,Entrepreneur,27530204,46578049,True,Established Professional,24950383,67,Utilities,Bayar Tagihan,0,208611,10453524,220188,1178418,0,656395,12233247,0,13,0,29,27,0,0,0,0,0,0.0,0.0083610336418068,0.4189724695219119,0.0088250345165028,0.0472304554511064,0.0,0.0263080119328023,0.4903029548563261,27,0.906291217228495,2,7,0,0,3,2.851308422420173,-2.0253435199791845,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PDAM terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.98,My Schedule
1496,mulyonohalim,H. Gambira Wijayanti,prakasaaurora@example.org,+62-051-699-1872,Tebingtinggi,Banten,33,Private Employee,7760475,14009800,True,Young Professional,14916753,79,Food & Beverage,QRIS,312851,1835889,9675459,0,1920518,345704,826332,0,25,0,0,0,16,0,0,17,0,0,0.0209731286042526,0.1230756369649858,0.6486303253375366,0.0,0.1287490562625086,0.0231755514638104,0.0553962343281923,0.0,33,1.922144079821908,6,1,2,3,0,0.019981421430333768,1.891771482095812,Student,,,,,,0,1.0,
1497,firgantoroamelia,"Gara Astuti, M.Kom.",jaga00@example.org,+62-896-087-0662,Tanjungpinang,Sulawesi Selatan,26,Freelancer,14413460,4446065,True,Freelancer,13564591,68,E-Wallet,QRIS,6532853,1045148,4857202,0,269983,81381,778024,0,0,0,21,0,0,19,0,0,0,21,0.4816107259252619,0.0770497188562693,0.3580794763307293,0.0,0.019903510551589,0.0059995169777314,0.0573569776370715,0.0,21,0.941105748300148,3,0,2,1,1,-0.7736037509653116,1.0417457471036216,Young Professional,,,,,,0,0.985,
1498,darufarida,dr. Kamila Nababan,taufan03@example.org,+62 (090) 368 9003,Batu,Bengkulu,25,Freelancer,11562677,8473959,True,Freelancer,22018855,66,Internet,QRIS,3832733,1123403,16162948,0,0,141528,649234,109009,0,0,26,0,0,17,0,0,0,10,0.1740659460237171,0.0510200439114548,0.7340503067007659,0.0,0.0,0.006427581887088,0.0294853647255788,0.0049507113357751,10,1.904304089415964,3,2,2,1,1,0.4776968244586887,0.7894561413445511,Young Professional,,,,,,0,0.985,
1499,tominajmudin,Kamaria Suartini,lanangmustofa@example.net,(071) 114 8375,Palembang,Maluku,21,Student,3152717,1792416,True,Student,13174903,83,Telco,Pembelian Pulsa,5531208,1419107,0,3508435,42605,2248443,425105,0,0,0,0,0,0,0,26,0,14,29,0.419829093251837,0.1077128911148043,0.0,0.2662968170394258,0.0032337996542517,0.1706610537731432,0.0322662692646565,0.0,55,4.1789030925062125,7,5,1,2,2,-3.860929288886684,-1.5578811540410689,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa XL agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.6378611111111111,My Schedule
1500,ika43,Jamalia Namaga,habibimustofa@example.com,(0413) 283-4831,Tebingtinggi,Jawa Tengah,24,Freelancer,12375061,8757420,True,Freelancer,14048094,61,Food & Beverage,QRIS,3319657,1096773,8251015,0,352167,0,681201,347281,0,0,19,0,0,29,0,0,0,25,0.236306559715036,0.0780727208920497,0.5873404899383154,0.0,0.0250686658938453,0.0,0.0484906316479209,0.0247208607288034,25,1.1351938277157725,3,1,2,1,1,-0.25297895633468354,1.4234807497627961,Young Professional,,,,,,0,1.0,
1501,prakasazelaya,"drg. Wawan Latupono, S.Ked",rfirmansyah@example.com,(041) 049 6706,Palembang,Banten,35,Lawyer,37076334,30809459,True,Established Professional,19461253,75,Transport & Mobility,QRIS,344319,95540,8925356,0,2266634,0,1314767,6514637,0,18,0,20,18,0,0,0,0,0,0.017692539237194,0.0049092417169006,0.4586218339270429,0.0,0.1164690620655791,0.0,0.0675581850994802,0.3347490865696527,18,0.524896891777464,5,6,2,0,3,2.745668649994266,-0.08028864185470228,Freelancer,,,,,,0,0.9995454545454545,
1502,hendrawibowo,Patricia Habibi,atma85@example.org,+62 (493) 059 6601,Tebingtinggi,Lampung,33,Private Employee,5759836,17216925,True,Young Professional,18238689,68,Internet,QRIS,0,1352501,14658480,0,1029948,244654,835032,118074,11,0,0,0,27,0,0,10,0,0,0.0,0.0741555999910081,0.8037024588937034,0.0,0.05647050308986,0.0134140116422835,0.0457835513405842,0.0064738202140614,37,3.166528670863429,6,2,2,3,0,0.16332833778561362,1.4721434465175802,Student,,,,,,0,0.995,
1503,kanggraini,"Dr. Elon Marpaung, S.Sos",iprakasa@example.org,+62 (0413) 845 9609,Mataram,Kepulauan Riau,37,Entrepreneur,24043686,48527185,True,Established Professional,21954516,76,Retail & Convenience,QRIS,342311,205413,8979255,0,2750660,0,1084606,8592271,0,10,0,17,12,0,0,0,0,0,0.0155918255910617,0.0093562978406675,0.4089935114491473,0.0,0.1252890236665192,0.0,0.0494024077140936,0.3913668881897971,12,0.9131093746146338,2,4,2,0,3,2.8942111315257555,-0.21972234639449287,Freelancer,,,,,,0,0.9922999999999998,
1504,sabrina90,Hj. Janet Saptono,tirtahariyah@example.org,(0070) 578 3609,Kota Administrasi Jakarta Utara,Maluku Utara,24,Freelancer,7816582,7859648,True,Freelancer,20635488,73,Internet,QRIS,3158990,919824,14544622,357149,0,222803,1432100,0,0,0,26,0,0,25,0,0,0,15,0.153085298826696,0.0445748583908043,0.7048353445852434,0.0173075132845167,0.0,0.0107970787607698,0.0693998576917658,0.0,15,2.6399627561045538,3,2,2,1,1,0.39955590999312957,1.3217409197569823,Young Professional,,,,,,0,1.0,
1505,faridagatra,"T. Eka Lailasari, S.E.I",rikanatsir@example.org,+62-031-028-7950,Banjarmasin,Kepulauan Bangka Belitung,26,Civil Servant,11282411,15833886,True,Young Professional,13694492,67,Transport & Mobility,QRIS,162838,665224,10171935,0,1003624,134473,1556398,0,20,0,0,0,27,0,0,16,0,0,0.0118907651418712,0.0485760224931291,0.742775581396113,0.0,0.0732866853851398,0.0098194945953822,0.1136513779663109,0.0,43,1.2137911645134036,0,6,2,3,0,1.3046082082705643,2.762275025305503,Student,,,,,,0,0.995,
1506,anggabaya58,R.A. Kamaria Kurniawan,mayasaritirta@example.org,081 335 9561,Kotamobagu,Jawa Tengah,35,Freelancer,9302286,2346371,True,Freelancer,14147840,59,Food & Beverage,QRIS,4025785,1558142,7231420,479631,0,297864,554998,0,0,0,29,0,0,30,0,0,0,16,0.284551190531474,0.1101328464180506,0.5111324052906729,0.0339013563977712,0.0,0.0210536717227738,0.0392284589570945,0.0,16,1.52089910792905,3,1,2,1,1,-0.551787627666692,0.9130591054205905,Young Professional,,,,,,0,0.9999632352941177,
1507,simbolonnajwa,Laila Yulianti,wage49@example.org,+62 (50) 429-0193,Pekanbaru,Sumatera Selatan,34,Civil Servant,6990334,8988581,True,Young Professional,13913975,81,Food & Beverage,QRIS,226454,2226436,7798690,0,2303453,0,1328577,30365,10,0,0,0,20,0,0,22,0,0,0.016275290398661,0.1600143625373509,0.56049327668813,0.0,0.1655495884138365,0.0,0.09548507198805,0.0021823381037885,42,1.9904589694199204,0,1,2,3,0,0.5240846781789383,3.1756439352045827,Student,,,,,,0,0.9984294871794872,
1508,irfan69,"Eka Wibowo, S.Pt",prasetyojulia@example.net,0868180978,Lubuklinggau,Kepulauan Riau,39,Freelancer,5136529,13211433,True,Freelancer,22247152,91,E-Wallet,QRIS,6660511,1991782,11638366,0,258599,0,1171711,526183,0,0,27,0,0,18,0,0,0,21,0.29938711708415,0.0895297479187561,0.5231395675662409,0.0,0.0116239143049,0.0,0.0526679076644099,0.0236517005119711,21,4.331163645496084,3,0,2,1,1,-0.06673740218493897,0.7369809915792978,Young Professional,,,,,,0,0.9999632352941177,
1509,kasiyahsihombing,Hesti Tarihoran,viktorsihotang@example.net,+62 (037) 651-5881,Sungai Penuh,Sulawesi Utara,24,Private Employee,10005700,18535832,True,Young Professional,14695347,76,Transport & Mobility,QRIS,0,1190507,10179702,209185,1659287,96893,1359773,0,24,0,0,0,29,0,0,22,0,0,0.0,0.0810125081760568,0.692715953375177,0.0142347768831333,0.112912399216405,0.0065934471235386,0.0925308471769433,0.0,51,1.46869739561476,6,6,2,3,0,0.4376445228527535,2.2617402470027783,Student,,,,,,0,0.9994444444444445,
1510,usmanandriani,"R. Paulin Prasasta, S.Farm",nilamrajata@example.com,+62 (511) 668 2973,Palu,Aceh,40,Freelancer,9363203,14813695,True,Freelancer,19790785,74,Food & Beverage,QRIS,4092029,1415691,13036597,0,0,382239,652150,212079,0,0,28,0,0,12,0,0,0,21,0.2067643498343117,0.0715328335115138,0.6587205278254235,0.0,0.0,0.0193139878325196,0.0329522031110841,0.010716047356583,21,2.1136765790855354,3,1,2,1,1,0.33227083324212486,0.6718985823096034,Young Professional,,,,,,0,1.0,
1511,dimasandriani,H. Wadi Halimah,mahendrabagas@example.com,+62-21-288-6652,Tanjungpinang,Kalimantan Utara,27,Civil Servant,10807596,8205009,True,Young Professional,16032750,68,Internet,QRIS,43298,1203241,12169952,0,1642378,0,801953,171928,14,0,0,0,21,0,0,27,0,0,0.0027005970466328,0.075048942006272,0.7590682347652004,0.0,0.1024389388945166,0.0,0.0500196753507866,0.0107235495642638,48,1.4834703773651072,0,2,2,3,0,0.6192559571610314,2.3661224994623886,Student,,,,,,0,1.0,
1512,dasa55,Puti Tantri Gunawan,thamrinusman@example.com,(0647) 229 8120,Tangerang,Sulawesi Tenggara,41,Entrepreneur,27572875,38648268,True,Established Professional,29865536,79,Internet,Bayar Tagihan,0,0,14809739,179495,2086660,413994,790653,11584995,0,19,0,11,15,0,0,0,0,0,0.0,0.0,0.4958805528927874,0.0060101045562984,0.06986849089638,0.0138619305589583,0.0264737580308701,0.3879051295812963,15,1.0831491063899177,2,2,0,0,3,2.9908847057701013,-1.730553799625272,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Biznet terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.9825,My Schedule
1513,csinaga,"Rini Setiawan, S.IP",legawalailasari@example.com,+62-098-898-6456,Tomohon,Kalimantan Barat,23,Freelancer,7037710,4457475,True,Freelancer,16780890,66,Transport & Mobility,QRIS,2656038,1106447,11441638,275507,73470,0,1227790,0,0,0,20,0,0,13,0,0,0,20,0.1582775312705386,0.0659349375429469,0.681825416779121,0.0164179005751244,0.0043781942210339,0.0,0.0731659600196437,0.0,20,2.3844244243618413,3,6,2,1,1,0.33335953247078015,1.46598697016564,Young Professional,,,,,,0,1.0,
