user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth
1359,latuponodalimin,Dinda Najmudin,cemani24@example.com,082095200461,Bontang,Sulawesi Barat,24,Fresh Graduate,1612575,627134,True,Student
1360,kariman61,Parman Riyanti,azaleamelani@example.net,086140578617,Padang Sidempuan,Kalimantan Timur,20,Fresh Graduate,3919537,632138,True,Student
1361,santosoirma,"Baktianto Prayoga, M.Pd",lulutpurnawati@example.com,087183258238,Sabang,Sulawesi Tengah,37,Freelancer,13323830,1088100,True,Freelancer
1362,adriansyahwisnu,Tgk. Safina Marbun,halimyoga@example.com,089465398402,Langsa,DKI Jakarta,18,Fresh Graduate,1904521,677130,True,Student
1363,imaheswara,Mala Pranowo,wirda54@example.net,087435537950,Sukabumi,Aceh,26,Freelancer,7833542,4986941,True,Freelancer
1364,aardianto,Puti Lestari,fnasyiah@example.net,081807156956,Yogyakarta,Aceh,38,Doctor,36001404,142696060,True,Established Professional
1365,hariyahopung,Ajeng Prasetya,setiawanwidya@example.net,085319433750,Payakumbuh,Kalimantan Tengah,25,Freelancer,4859886,9385742,True,Freelancer
1366,napitupulusarah,"Tgk. Qori Mardhiyah, M.Kom.",indahnababan@example.net,089992192124,Pematangsiantar,Kepulauan Riau,23,Student,1602204,1271683,True,Student
1367,violetdamanik,"Shania Nasyidah, M.Ak",wulan87@example.org,086056641877,Pematangsiantar,Banten,23,Freelancer,13314793,6919270,True,Freelancer
1368,bakionosetiawan,drg. Galih Ardianto,vnababan@example.org,089036133254,Sorong,Gorontalo,33,Civil Servant,8142605,5872727,True,Young Professional
1369,kuswandarisaka,Hj. Juli Ramadan,darijankusmawati@example.org,085058319971,Sawahlunto,Jambi,37,Entrepreneur,56512722,166184741,True,Established Professional
1370,halimbagas,"Puti Violet Mahendra, S.Gz",thakim@example.net,086110804661,Kediri,Aceh,21,Fresh Graduate,1182596,2716196,True,Student
1371,dwinarno,Ir. Cinthia Sirait,hasanahdina@example.com,089311091939,Subulussalam,Sumatera Selatan,34,Freelancer,7255545,13537891,True,Freelancer
1372,nyana67,Fitria Prasasta,bakidinhalim@example.org,084968549822,Lhokseumawe,Nusa Tenggara Barat,20,Student,2446206,1061355,True,Student
1373,okto08,"Cakrabuana Hakim, S.H.",anggrainimalik@example.org,083315377959,Singkawang,Maluku,24,Fresh Graduate,1559560,235957,True,Student
1374,ksitompul,"Dt. Jumari Prasetya, S.Ked",zaenabpradana@example.com,089337563620,Balikpapan,DI Yogyakarta,52,Lawyer,63137283,77000128,True,Established Professional
1375,asmuni81,Febi Usamah,bakianto03@example.org,084234258323,Cirebon,Kepulauan Bangka Belitung,38,Freelancer,13598768,4058117,True,Freelancer
1376,damanikvictoria,"Pandu Kusumo, S.Psi",lurhurhasanah@example.org,085528961122,Depok,Papua Barat,25,Civil Servant,5620485,12846298,True,Young Professional
1377,makara96,Viman Gunawan,gabriellasihombing@example.org,085304289731,Surabaya,DI Yogyakarta,24,Private Employee,5703065,13589638,True,Young Professional
1378,ciaobellawibisono,"Pardi Melani, S.I.Kom",dmaryati@example.org,085587774969,Gorontalo,Kalimantan Timur,51,Lawyer,56442173,157077282,True,Established Professional
1379,unggulprakasa,Lintang Waluyo,pangesturajasa@example.net,081214785390,Pekanbaru,Nusa Tenggara Barat,36,Entrepreneur,32824734,106802308,True,Established Professional
1380,dhartati,Wani Mandasari,kenes60@example.org,087341514888,Kota Administrasi Jakarta Utara,Kalimantan Timur,36,Entrepreneur,42275088,103341025,True,Established Professional
1381,lazuardicakrabirawa,Sutan Ganda Napitupulu,jais44@example.org,089284044566,Parepare,Sumatera Selatan,24,Fresh Graduate,2832706,1727812,True,Student
1382,radenpradana,"Fathonah Kusmawati, S.H.",vhariyah@example.org,085366377805,Samarinda,Jawa Barat,35,Freelancer,8688090,4134272,True,Freelancer
1383,ajiman75,Lintang Waskita,martana90@example.net,080225999966,Mojokerto,DI Yogyakarta,38,Freelancer,9163058,14376321,True,Freelancer
1384,enainggolan,Dr. Suci Sihombing,narpatidaniswara@example.net,088209702316,Gorontalo,Kalimantan Timur,37,Entrepreneur,48487690,51186806,True,Established Professional
1385,titin81,Padma Anggriawan,martanizulkarnain@example.com,082128671632,Lhokseumawe,Sulawesi Selatan,28,Freelancer,12151541,5928582,True,Freelancer
1386,mmanullang,Rini Pangestu,msaefullah@example.org,082716938597,Pangkalpinang,Banten,38,Doctor,42006332,109360245,True,Established Professional
1387,suwarnosafina,Jelita Salahudin,zsuryatmi@example.org,086329676291,Tanjungpinang,Banten,49,Entrepreneur,68161542,144384662,True,Established Professional
1388,galihsaefullah,T. Mulyanto Hidayat,aurorazulkarnain@example.net,081511856724,Pekalongan,Banten,31,Civil Servant,12501590,4421203,True,Young Professional
1389,edongoran,"Pangestu Hariyah, S.Sos",raditya36@example.org,080412577711,Tasikmalaya,Sulawesi Tengah,54,Lawyer,38425098,45396939,True,Established Professional
1390,wardayasetiawan,Salman Budiyanto,nugroholanjar@example.org,088621042752,Tasikmalaya,Banten,23,Fresh Graduate,2523837,2202038,True,Student
1391,tasdikhardiansyah,"Dr. Maras Wijayanti, S.IP",csamosir@example.org,089006335331,Padangpanjang,Bali,24,Private Employee,12351320,4167659,True,Young Professional
1392,siraitharjo,Darmaji Kuswoyo,gandewagunawan@example.com,088155839386,Bitung,Kalimantan Timur,25,Private Employee,11145971,15151757,True,Young Professional
1393,danujatamba,Himawan Yolanda,ajiono63@example.com,083149501364,Bima,Jawa Timur,24,Freelancer,13151806,3574265,True,Freelancer
1394,dadap95,"Kayla Wastuti, S.E.I",gara57@example.org,085099768389,Kediri,Bali,34,Freelancer,9241348,8448065,True,Freelancer
1395,saragihjasmani,"Sutan Lukman Hutapea, S.Gz",pangestumandasari@example.com,083263039752,Lubuklinggau,Banten,22,Student,3220715,1589099,True,Student
1396,syuliarti,Slamet Sitompul,jayeng38@example.org,083396852701,Batam,Kalimantan Selatan,33,Freelancer,13897820,5675638,True,Freelancer
1397,usadaeko,Bakijan Natsir,jarwimayasari@example.org,086742336293,Kotamobagu,Sulawesi Tengah,25,Private Employee,8121368,19745136,True,Young Professional
1398,kenarilaksmiwati,Lala Waluyo,wardayafarida@example.com,088962706614,Purwokerto,Kalimantan Barat,40,Freelancer,4975701,5391883,True,Freelancer
1399,prabawa74,Putri Sudiati,vhidayanto@example.org,087323008576,Mojokerto,Papua,49,Doctor,61062382,106658958,True,Established Professional
1400,tlestari,Puti Laila Firgantoro,winarnojuli@example.org,083645875066,Kota Administrasi Jakarta Barat,Sulawesi Utara,29,Freelancer,5057514,3277144,True,Freelancer
1401,tarihoranrina,Nalar Widiastuti,karmansuartini@example.com,082439920116,Tarakan,DKI Jakarta,21,Student,3992090,1916931,True,Student
1402,slametmarbun,Talia Sihombing,trahmawati@example.net,086119524364,Cimahi,Sumatera Barat,24,Fresh Graduate,3801123,1507207,True,Student
1403,kuswoyocahyono,Paramita Agustina,setya22@example.com,082237281793,Dumai,Bengkulu,22,Fresh Graduate,2258109,710624,True,Student
1404,harjorajata,"drg. Maida Utami, M.Ak",usadaganda@example.org,084161415093,Pasuruan,Gorontalo,29,Private Employee,7036124,9743782,True,Young Professional
1405,halimkasiran,Mulya Padmasari,kuswoyoindra@example.net,080698477596,Medan,Nusa Tenggara Barat,27,Civil Servant,5440972,15109677,True,Young Professional
1406,jatmiko56,Garda Sitompul,adriansyahvino@example.net,086209184357,Pekanbaru,Sulawesi Barat,49,Entrepreneur,28708799,194268636,True,Established Professional
1407,adiarjauyainah,"dr. Anita Usada, S.I.Kom",simbolonviolet@example.com,083976915671,Kupang,Kalimantan Selatan,18,Fresh Graduate,2670003,2057666,True,Student
1408,ekapertiwi,"Ophelia Firmansyah, S.E.I",tirawan@example.net,088727178333,Tomohon,DKI Jakarta,36,Freelancer,12645230,2237331,True,Freelancer
1409,fujiatiasmianto,Kiandra Setiawan,kamidinwidiastuti@example.com,081287153991,Metro,Papua Barat,29,Private Employee,12549319,18630768,True,Young Professional
1410,opradipta,Clara Kusumo,siregarmaida@example.org,081952569040,Meulaboh,Sulawesi Selatan,39,Entrepreneur,62935843,187782600,True,Established Professional
1411,omar28,R.A. Cici Widodo,nasyiahviman@example.com,082437729420,Lhokseumawe,Sumatera Selatan,26,Civil Servant,13436654,4859346,True,Young Professional
1412,saefullahkarimah,"R.A. Nilam Siregar, S.Sos",sitorusgaduh@example.net,083302764208,Makassar,Sulawesi Selatan,22,Student,2275590,740621,True,Student
1413,wtampubolon,Karsana Suryono,zamira38@example.com,081259047292,Tanjungpinang,Sulawesi Utara,29,Private Employee,10805303,20411320,True,Young Professional
1414,elvin33,Oman Yulianti,tarihorankasiyah@example.org,082662015720,Pekanbaru,Nusa Tenggara Barat,37,Lawyer,33173598,177865367,True,Established Professional
1415,omaryadi,Anom Lazuardi,putulestari@example.com,089261764750,Binjai,DKI Jakarta,39,Entrepreneur,40322215,194934335,True,Established Professional
1416,lestarisiska,Sutan Ajimin Rahmawati,ssaefullah@example.net,081926764921,Batam,Kalimantan Barat,22,Student,3482224,2485407,True,Student
1417,zdamanik,KH. Rosman Nuraini,hharyanto@example.net,088131292087,Bitung,Banten,26,Civil Servant,14455941,4382251,True,Young Professional
1418,kartikaputra,Kanda Rajasa,hutasoitdrajat@example.net,084582603408,Surabaya,Sulawesi Tengah,18,Student,3690451,2469153,True,Student
1419,keishalestari,Tgk. Luluh Nasyiah,yunijanuar@example.net,080303243298,Semarang,Nusa Tenggara Timur,55,Doctor,58395477,141826662,True,Established Professional
1420,edi96,Hana Wibowo,raharjahasanah@example.org,084628314359,Padangpanjang,Jawa Tengah,21,Fresh Graduate,3692354,1317074,True,Student
1421,taswir60,Bahuwarna Saputra,nasyidahdarmaji@example.net,088615155423,Balikpapan,Gorontalo,30,Freelancer,14492239,7813102,True,Freelancer
1422,yprasetya,"R. Cayadi Novitasari, S.Pd",hkuswoyo@example.com,089484910256,Malang,Riau,49,Doctor,66212074,46082783,True,Established Professional
1423,irahayu,"Kambali Mangunsong, S.E.I",prabapurnawati@example.net,084053967275,Pekalongan,Lampung,31,Civil Servant,13124385,18584092,True,Young Professional
1424,sabri83,"Puti Ina Wasita, S.Psi",usadacapa@example.org,083129014870,Tangerang,Sumatera Selatan,29,Private Employee,10244264,13714480,True,Young Professional
1425,yosefmandasari,"Tirta Nasyidah, S.IP",nbudiman@example.org,080685389097,Tangerang,Sumatera Utara,47,Doctor,44866531,168238926,True,Established Professional
1426,garahutagalung,Kamidin Thamrin,anggrainianastasia@example.com,082515381447,Kota Administrasi Jakarta Selatan,Kalimantan Tengah,20,Student,2956527,563894,True,Student
1427,usamahjelita,Syahrini Mulyani,hariyahpuput@example.com,080509754510,Tebingtinggi,Kalimantan Barat,49,Doctor,29454138,55987681,True,Established Professional
1428,athamrin,Faizah Hutasoit,rizkimaheswara@example.com,080243765456,Prabumulih,Kepulauan Riau,20,Fresh Graduate,3581080,1803784,True,Student
1429,faridatami,Cahyono Thamrin,wardianto@example.net,083134026650,Surakarta,Kalimantan Selatan,26,Civil Servant,14691980,13492971,True,Young Professional
1430,rwidiastuti,Pia Lailasari,martakawacana@example.net,086211022580,Banjarbaru,Nusa Tenggara Barat,26,Civil Servant,13635649,18663716,True,Young Professional
1431,vriyanti,Icha Suryono,whutasoit@example.com,083928234143,Dumai,Sulawesi Utara,32,Freelancer,11344488,1388833,True,Freelancer
1432,mardhiyaholiva,"Ir. Siti Usada, S.E.I",dimasmustofa@example.com,080432609310,Padang Sidempuan,Sumatera Utara,21,Fresh Graduate,2009689,952381,True,Student
1433,rahmi33,Almira Melani,dyuniar@example.com,081454563502,Ambon,Bengkulu,36,Doctor,38881504,162847151,True,Established Professional
1434,irwan47,Puti Mala Nashiruddin,ani55@example.com,081108255598,Kendari,Kepulauan Riau,32,Freelancer,12004176,1137194,True,Freelancer
1435,lailawinarno,Cager Usamah,gunartolidya@example.net,083371189547,Prabumulih,Jawa Tengah,21,Student,2109279,1584182,True,Student
1436,mahendraharjo,"Hafshah Purwanti, S.I.Kom",usman16@example.org,087688029424,Salatiga,Bengkulu,34,Freelancer,3759041,7720644,True,Freelancer
1437,radenlailasari,"Drs. Citra Marbun, M.M.",xpurwanti@example.com,086943202939,Pekanbaru,Sulawesi Tenggara,22,Student,2520534,2370385,True,Student
1438,luluh34,R. Cawisono Prasetyo,nasyidahjaswadi@example.com,080242403381,Sungai Penuh,Nusa Tenggara Timur,37,Lawyer,53840015,150891082,True,Established Professional
1439,martaka18,Hasan Suryatmi,martaka00@example.com,083424089164,Palembang,Kalimantan Timur,54,Entrepreneur,61006411,61893090,True,Established Professional
1440,kawaya39,"drg. Eva Hassanah, S.H.",juwais@example.com,081727223972,Banda Aceh,Maluku,25,Civil Servant,11261229,14377814,True,Young Professional
1441,garangwijaya,Bagiya Megantara,aryanijoko@example.com,086182091660,Balikpapan,Banten,39,Doctor,60430604,166666534,True,Established Professional
1442,jamalhutasoit,"Limar Budiman, S.Ked",namagamurti@example.net,081327972457,Kota Administrasi Jakarta Barat,Bengkulu,39,Freelancer,3675365,1760064,True,Freelancer
1443,ratna81,Baktiono Palastri,danang86@example.org,080303662543,Tangerang Selatan,Jambi,19,Fresh Graduate,2987026,2228239,True,Student
1444,hnarpati,Kani Hutagalung,dasa51@example.org,089226859262,Solok,Lampung,27,Freelancer,13171363,9648751,True,Freelancer
1445,daniswara47,Yessi Hutagalung,maryaditalia@example.org,085267711964,Bekasi,Maluku Utara,29,Civil Servant,7726331,16185367,True,Young Professional
1446,galihwinarno,Lintang Laksmiwati,ysuartini@example.net,085236687887,Meulaboh,DKI Jakarta,53,Lawyer,54045332,166825336,True,Established Professional
1447,knovitasari,"H. Darmaji Irawan, S.H.",adhiarja30@example.com,088721055247,Purwokerto,Sulawesi Barat,32,Freelancer,10967375,14685994,True,Freelancer
1448,imamprasetyo,Banara Megantara,sdongoran@example.com,085019179202,Bontang,DKI Jakarta,20,Fresh Graduate,3826148,509714,True,Student
1449,candrabudiman,"drg. Eka Najmudin, M.Kom.",elvinasalahudin@example.com,086570412009,Pekalongan,Jawa Timur,32,Freelancer,14543456,11557239,True,Freelancer
1450,widodoslamet,Puspa Rajata,jaeman62@example.com,081862369036,Tidore Kepulauan,DI Yogyakarta,22,Fresh Graduate,2113715,2799747,True,Student
1451,ukuswandari,Yunita Wibowo,balanggawahyudin@example.net,086341115950,Kotamobagu,Jawa Timur,24,Civil Servant,7860717,20590318,True,Young Professional
1452,haryantoindra,"T. Dacin Puspasari, S.Kom",permadikawaya@example.org,089909700514,Manado,Lampung,27,Freelancer,14420702,5063384,True,Freelancer
1453,mmardhiyah,Tari Tamba,vivikuswoyo@example.com,086818209679,Kupang,Jawa Timur,22,Student,1800207,129429,True,Student
1454,wirdahariyah,"Bakiman Pradipta, S.Kom",galurmardhiyah@example.net,089857254596,Tasikmalaya,Papua Barat,33,Freelancer,10025967,3540594,True,Freelancer
1455,hamzahsuryatmi,Kasim Utami,zkuswoyo@example.org,082481717524,Batam,Kepulauan Riau,29,Freelancer,9884990,9419134,True,Freelancer
1456,nrima11,"drg. Eka Kusmawati, S.T.",iyulianti@example.org,089705466927,Pekanbaru,Maluku Utara,24,Freelancer,14840943,3316639,True,Freelancer
1457,caturangga68,"Artanto Safitri, S.Gz",irianaanggriawan@example.org,081462961367,Malang,Sulawesi Tenggara,32,Civil Servant,13025733,20632087,True,Young Professional
1458,iyuniar,Cici Hutasoit,darijanwidodo@example.com,083651559737,Kota Administrasi Jakarta Utara,Sulawesi Tenggara,33,Freelancer,5905518,8711874,True,Freelancer
1459,palastrigalang,Manah Prabowo,jasmin09@example.com,080567303064,Subulussalam,Kalimantan Barat,52,Lawyer,65356772,100964182,True,Established Professional
1460,megantaracahyo,Emin Hartati,nnovitasari@example.net,084201654235,Pariaman,Sulawesi Utara,29,Freelancer,7135904,5680950,True,Freelancer
1461,zamirafujiati,"Queen Wibisono, S.Ked",chandrawidiastuti@example.net,089255027275,Tangerang,Sulawesi Barat,42,Lawyer,39394739,85640709,True,Established Professional
1462,eva07,"R. Siska Hartati, M.Farm",firgantoroibrani@example.net,083682963533,Medan,Papua,33,Freelancer,11049765,6851946,True,Freelancer
1463,sihombingluwes,"Puti Tira Mandasari, M.M.",wzulkarnain@example.com,088685127652,Probolinggo,Sulawesi Selatan,44,Doctor,58485376,175811691,True,Established Professional
1464,susada,"Puti Clara Jailani, S.Pt",susantiridwan@example.org,087981789046,Jayapura,Sulawesi Tenggara,35,Freelancer,8790398,13969867,True,Freelancer
1465,mlatupono,Gara Hariyah,tyuliarti@example.net,086053844446,Ambon,Sulawesi Barat,28,Private Employee,9825636,5651787,True,Young Professional
1466,budimanaslijan,Zaenab Maryati,mumpuni29@example.com,083863960962,Tegal,Kalimantan Barat,49,Entrepreneur,37209663,158601861,True,Established Professional
1467,hsimanjuntak,Baktiadi Mahendra,usamahkeisha@example.com,084825311060,Bandar Lampung,DKI Jakarta,27,Civil Servant,14429097,12114104,True,Young Professional
1468,vdongoran,Siska Usamah,hardi33@example.com,083836404120,Binjai,Sulawesi Tenggara,25,Private Employee,9067770,4703405,True,Young Professional
1469,kurniawanedi,Bakiman Hutagalung,ntarihoran@example.com,081706171366,Subulussalam,Sulawesi Tengah,34,Private Employee,5880654,6362085,True,Young Professional
1470,gatrasalahudin,Maryanto Purnawati,lazuardimahfud@example.com,087998028413,Prabumulih,Bali,33,Freelancer,10925622,2686863,True,Freelancer
1471,ianutama,Among Simbolon,irnantohutasoit@example.net,082447315847,Palangkaraya,Sumatera Selatan,24,Private Employee,11826774,24907446,True,Young Professional
1472,qnababan,"Slamet Setiawan, S.Sos",padmasarilili@example.com,082376769459,Sibolga,Papua Barat,38,Freelancer,13914228,4346315,True,Freelancer
1473,kpangestu,"Reza Haryanto, M.M.",bagasmelani@example.com,089649856012,Pagaralam,Kalimantan Barat,45,Lawyer,63345475,45881335,True,Established Professional
1474,joko13,Dalima Sihotang,anggriawanmakuta@example.net,080537953816,Sibolga,Kalimantan Tengah,23,Student,3244591,206440,True,Student
1475,danangpurwanti,Hj. Citra Pertiwi,wzulaika@example.com,085533077046,Bitung,Sulawesi Tengah,30,Private Employee,5609681,16320927,True,Young Professional
1476,nabilasimbolon,Koko Damanik,argono90@example.com,084260880501,Bengkulu,Sulawesi Barat,28,Freelancer,7856449,1628578,True,Freelancer
1477,kunthara55,KH. Galar Lailasari,wijayalembah@example.net,087715910300,Bima,Maluku Utara,20,Student,2405268,1243538,True,Student
1478,kprasetyo,"Yessi Uwais, M.Pd",habibikarja@example.org,081041459642,Sawahlunto,Sulawesi Tenggara,40,Freelancer,11796605,9286475,True,Freelancer
1479,mahendramakuta,"Drs. Tirta Zulkarnain, M.M.",nurdiyantielvina@example.org,089774573144,Manado,Kalimantan Utara,32,Civil Servant,9577446,9469676,True,Young Professional
1480,zizihutagalung,Almira Prabowo,winarsihian@example.com,086371539885,Tarakan,Sulawesi Tenggara,20,Student,2924826,2769105,True,Student
1481,clarakurniawan,Vero Utama,nhartati@example.net,083631462491,Pangkalpinang,Gorontalo,40,Doctor,69433590,120492861,True,Established Professional
1482,permadianggabaya,Emas Dabukke,hwijayanti@example.com,085418156326,Pekanbaru,Nusa Tenggara Barat,53,Entrepreneur,32962834,77109056,True,Established Professional
1483,faridakenes,Martaka Wibowo,snababan@example.org,086294897861,Sukabumi,Kalimantan Utara,36,Freelancer,11644974,6501696,True,Freelancer
1484,prasetyadartono,Kamal Santoso,cahyadinasyidah@example.org,084396661347,Cimahi,Kalimantan Tengah,21,Student,1775028,639768,True,Student
1485,raina49,Bakiono Nashiruddin,ssamosir@example.org,082512257207,Magelang,Bali,33,Freelancer,7161539,1114590,True,Freelancer
1486,karsanahutagalung,"Dt. Legawa Thamrin, M.Kom.",lestarijumari@example.com,081009438822,Bengkulu,Maluku,47,Doctor,49979913,101670742,True,Established Professional
1487,utama75,Salimah Laksita,omar70@example.com,084589714802,Jayapura,Jawa Tengah,44,Entrepreneur,68511825,183780593,True,Established Professional
1488,almira03,"Mala Tarihoran, S.Kom",nababanperkasa@example.net,081487824556,Kota Administrasi Jakarta Utara,Maluku,20,Fresh Graduate,3905682,1041124,True,Student
1489,bakdaprastuti,Zahra Suryatmi,astutiupik@example.net,085410727284,Langsa,Sumatera Barat,23,Student,2952008,1336839,True,Student
1490,cager40,Eko Rahayu,habibiaisyah@example.com,080650042548,Bekasi,Kepulauan Riau,30,Civil Servant,6969909,24431595,True,Young Professional
1491,hartanaastuti,Elvin Prasetya,kusmawatinyana@example.org,086661449429,Tangerang,Maluku Utara,46,Entrepreneur,34820941,88821885,True,Established Professional
1492,wanipangestu,Puspa Pangestu,lurhur14@example.net,087826612875,Pangkalpinang,Nusa Tenggara Timur,31,Private Employee,12633275,23325226,True,Young Professional
1493,ahastuti,Ana Purwanti,andrianicecep@example.org,089439852989,Banjarbaru,Riau,48,Entrepreneur,56858503,156386949,True,Established Professional
1494,reksawinarsih,"KH. Taufan Maryati, M.M.",hutasoitbalapati@example.com,081591497501,Tanjungpinang,Kalimantan Tengah,27,Private Employee,13816538,17990374,True,Young Professional
1495,jamalialailasari,"Manah Mangunsong, S.Pd",adinata79@example.net,083110291813,Bima,Sulawesi Utara,37,Entrepreneur,27530204,46578049,True,Established Professional
1496,mayasaritirta,Eja Waskita,pnashiruddin@example.net,084979162022,Cimahi,Sumatera Selatan,33,Private Employee,7760475,14009800,True,Young Professional
1497,wawankuswandari,"Baktianto Rahmawati, M.Kom.",ulya46@example.com,081766204719,Balikpapan,Maluku,26,Freelancer,14413460,4446065,True,Freelancer
1498,yuliartisamiah,Dr. Azalea Thamrin,waluyoharyanti@example.com,080258835868,Cirebon,Jawa Tengah,25,Freelancer,11562677,8473959,True,Freelancer
1499,talia95,"R. Indah Wahyuni, S.Pd",phidayat@example.com,086792988425,Sawahlunto,Riau,21,Student,3152717,1792416,True,Student
1500,gunawanasmuni,Daru Kuswoyo,mandasariwinda@example.com,085331266109,Binjai,Banten,24,Freelancer,12375061,8757420,True,Freelancer
1501,handayanipangestu,"Cut Ellis Sinaga, S.IP",iwaluyo@example.net,089833477433,Palangkaraya,Sumatera Utara,35,Lawyer,37076334,30809459,True,Established Professional
1502,cawukpadmasari,"Bakti Putra, S.Gz",adikaratarihoran@example.com,089815287339,Pekalongan,Nusa Tenggara Timur,33,Private Employee,5759836,17216925,True,Young Professional
1503,puji82,Maria Utami,khidayanto@example.org,082841173098,Banda Aceh,Kalimantan Timur,37,Entrepreneur,24043686,48527185,True,Established Professional
1504,jefri65,"R. Irma Hutagalung, M.Pd",dindasuryatmi@example.net,084690819740,Makassar,Sulawesi Barat,24,Freelancer,7816582,7859648,True,Freelancer
1505,himawan50,H. Gambira Wijayanti,prakasaaurora@example.org,089905169918,Blitar,Kepulauan Riau,26,Civil Servant,11282411,15833886,True,Young Professional
1506,jailanibagus,Martaka Tampubolon,tkuswandari@example.org,080003896087,Meulaboh,Papua Barat,35,Freelancer,9302286,2346371,True,Freelancer
1507,satyaaryani,Ismail Lazuardi,niyaga35@example.com,080331903689,Balikpapan,Kalimantan Utara,34,Civil Servant,6990334,8988581,True,Young Professional
1508,hutagalungbalijan,Eko Gunawan,naradi93@example.com,082967111483,Tarakan,Nusa Tenggara Timur,39,Freelancer,5136529,13211433,True,Freelancer
1509,tirtasihombing,"Dr. Erik Yolanda, S.H.",makuta88@example.org,080569741328,Lhokseumawe,Kalimantan Tengah,24,Private Employee,10005700,18535832,True,Young Professional
1510,wahyudinedi,Nalar Farida,blatupono@example.com,080449641049,Payakumbuh,Bali,40,Freelancer,9363203,14813695,True,Freelancer
1511,cwinarno,Harjasa Nashiruddin,dnasyidah@example.net,084085095493,Makassar,Sulawesi Selatan,27,Civil Servant,10807596,8205009,True,Young Professional
1512,zhakim,Tantri Wastuti,fathonah76@example.net,089842673204,Bau-Bau,Kalimantan Utara,41,Entrepreneur,27572875,38648268,True,Established Professional
1513,mursita96,Karen Santoso,sabrina90@example.org,084954277070,Bandung,Nusa Tenggara Timur,23,Freelancer,7037710,4457475,True,Freelancer
1514,juyainah,Labuh Hutapea,oni85@example.org,087244472322,Kediri,Jambi,18,Student,2872509,2557291,True,Student
1515,nashiruddinyani,Ratna Simanjuntak,puspasarijaga@example.org,084405809351,Pekalongan,Sulawesi Tengah,19,Student,2687223,1891143,True,Student
1516,melanichandra,Queen Wahyudin,phidayanto@example.com,084205955657,Solok,Bali,32,Private Employee,5946973,7702169,True,Young Professional
1517,oktogunawan,Viktor Rahayu,kurniawanophelia@example.org,085889536902,Tual,DKI Jakarta,42,Entrepreneur,58662110,115605058,True,Established Professional
1518,prasetyojulia,Hj. Pia Andriani,nurainibaktiono@example.net,087887543943,Kota Administrasi Jakarta Barat,Papua,42,Lawyer,29614044,169922265,True,Established Professional
1519,viktorsihotang,Mustofa Permadi,xwasita@example.org,085881579376,Salatiga,Jawa Barat,30,Civil Servant,9616316,5045398,True,Young Professional
1520,rahmanwulandari,Luluh Rajata,mahmud51@example.org,086682973270,Bitung,Sulawesi Barat,34,Civil Servant,14325626,19630274,True,Young Professional
1521,irma71,Rafi Astuti,marbuncakrabuana@example.org,088866526834,Makassar,Nusa Tenggara Barat,20,Fresh Graduate,3199757,1386869,True,Student
1522,gunawancakrajiya,Melinda Wasita,sfujiati@example.com,082298120995,Metro,Maluku Utara,36,Freelancer,5503456,6031294,True,Freelancer
1523,gnugroho,Vera Kuswoyo,legawalailasari@example.com,080988986456,Tomohon,Kalimantan Barat,28,Freelancer,12024938,8944327,True,Freelancer
1524,bakdapranowo,Ratih Susanti,dalimin54@example.org,081447732449,Kediri,Kepulauan Riau,27,Civil Servant,7421820,18536546,True,Young Professional
1525,dadiputra,KH. Cawisadi Dabukke,namagagawati@example.org,080705349678,Palu,Lampung,22,Fresh Graduate,2746960,2387430,True,Student
1526,lazuarditirtayasa,Hani Irawan,kalimwinarsih@example.org,085131528547,Tarakan,Maluku Utara,30,Private Employee,9278117,9822848,True,Young Professional
1527,astutidaliono,"Dr. Galiono Nainggolan, M.Pd",usadaratna@example.org,083296334727,Tegal,Sumatera Barat,55,Doctor,50184682,129610356,True,Established Professional
1528,eluh31,"R.A. Ade Fujiati, S.Pt",npuspita@example.org,082064969357,Langsa,Kalimantan Timur,22,Student,1216160,1176009,True,Student
1529,uli77,Rahayu Tamba,gsihombing@example.org,081467536127,Surabaya,Jambi,24,Freelancer,4221118,4156856,True,Freelancer
1530,zamira62,Zaenab Lestari,bprakasa@example.com,084836085456,Palembang,Sulawesi Selatan,31,Private Employee,10586214,13173301,True,Young Professional
1531,drajata,"Gawati Sirait, S.Gz",umar63@example.net,082831995298,Tebingtinggi,Bali,19,Student,1492059,2058739,True,Student
1532,xiswahyudi,Vivi Puspasari,yolandabaktiadi@example.net,083583286342,Magelang,Sulawesi Barat,33,Private Employee,11654381,11030614,True,Young Professional
1533,intanprayoga,Surya Damanik,mardhiyahraden@example.com,080244033041,Sungai Penuh,Riau,44,Lawyer,51289538,173250615,True,Established Professional
1534,kayunhutasoit,H. Niyaga Agustina,budimangilda@example.net,082196394568,Langsa,Kepulauan Riau,44,Lawyer,44135341,167658141,True,Established Professional
1535,talia97,Cornelia Prasetya,rpurwanti@example.com,084883607658,Palopo,Kalimantan Timur,37,Freelancer,4654371,14469027,True,Freelancer
1536,widodojaiman,Padmi Kurniawan,mulya21@example.org,088237931269,Pematangsiantar,Kalimantan Timur,33,Freelancer,6407913,7219396,True,Freelancer
1537,lailasarijohan,"Jessica Maryadi, S.Gz",yunita99@example.com,080438787535,Tarakan,Sulawesi Utara,48,Doctor,57750395,89397812,True,Established Professional
